userid
557283382
3354612815
575049291
2669983818
1224852740297412611
268295750
1055421517801107457
2771084379
783062690596028417
982437917363769344
768957420110483456
952923007852449793
1668410480
720309779512565760
1306860746899419141
766244233
1081306064438595586
878792735171510272
3151793747
72056342
996435937348521985
1272663517649408005
998255078724300800
762053863369302016
1055047888517193728
1062828176697688070
1252411778652348416
866939016
1181570115189510144
411585735
4797638595
1055620954687201280
316017628
936471530
1076807938709381120
1255548073419452416
910224392482951168
734053803587145728
977179332362817536
1082313970588008449
967499768724381697
2261268656
1250835682274291714
1196848196498214917
1125304286412406784
3608915903
753059614686666756
4243388536
3181126786
1072207260221407233
787702098624409600
966239690
409929154
236934883
145425366
781911929870770176
743323455999729665
1185591760975781888
1162489953865150465
357747233
909374855186968577
870265114037022720
314623246
3351793587
176462446
1506088128
2783689220
1097101943380627457
1164286629357506561
1295478842
1281361705021431808
2508724331
1095384974927298560
999451134703144960
927243853521965056
769283186656509954
1057985203912740869
1213895220930076672
2365881787
920662790372765696
293580185
1050489404790329344
2193193384
1377820194
180604914
1163486364
1905102170
875271741089689600
906897350
3041421077
1019874810707537920
1305915558
429759633
997556699585228800
1197644605619085323
1298011137431068673
1265392243784982528
811178578159214594
204258175
755503024588587011
843014887920078848
470320469
1113012200107642881
1137950996603310080
2869661679
2959999428
1059370678179237889
1009188696334241792
2394132633
249207949
826309380920451072
959510113504677888
880894969
1286745449198768129
1219392479759360002
2762145783
1087126367618170881
772555221436358656
219685934
1395774872
2558958104
934441345531465729
870659185314344961
1284603489205854209
923110193436725248
2973363035
1141081584403124225
1228642518700523520
1707031495
97877232
1243193947641524226
1300363420659834880
637259910
1195351874767073282
786323312
1015727335407083522
1198907560188895232
948608258
765259970518650884
3253457361
980351014619500544
2284989188
1005541624854777857
977033918
759958900212924416
1196243201792839680
826022746060619776
789986926866665473
1473531638
898245700764479489
1054501735924985856
552754253
550938391
63766178
336452916
2328405960
991772537230168064
1023976917312126976
1069665189463814144
3591788121
1300619772
328014004
1252959667782901760
1060572102292578304
1174663570610696192
1244637921484967941
442945313
3404767463
852736260938399744
1242455293633626112
341468515
939862385036288001
873525882715086850
750468273574146048
927228229806710785
1216176088579289089
1118608088997744640
525470625
1153441674800054272
1126100614818222081
978400634008457216
112147757
3180294371
1010998470508011520
