1345490181248397312
1345490164534145024
1345490126605082624
1345489981071122432
1345489372255301632
1345480153154150400
1345479951122894848
1345479939429167104
1345479810567589888
1345479681554980864
1345479667751464960
1345479662244401152
1345479644041121792
1345479626165006336
1345479601242447872
1345479587573211136
1345479571915862016
1345479558775119872
1345479547140104192
1345479478877839360
1345479363706441728
1345479250170798080
1345473915469127680
1345473583284416512
1345473458717810688
1345473451772022784
1345473396759535616
1345473312785367040
1345472998137077760
1345472929484693504
1345472903609987072
1345472814925684736
1345472763440603136
1345472651448508416
1345472567742787584
1345470921138728960
1345470566166372352
1345470296439054336
1345470283285721088
1345470209197559808
1345470133335162880
1345470086124023808
1345469769525432320
1345469761845678080
1345469675992440832
1345469666504954112
1345469646108057600
1345469639124529152
1345469618106859520
1345469201801236480
1345468989552603136
1345468976227299328
1345468965104050176
1345468038552956928
1345467997415219200
1345467960077516800
1345467701762945024
1345467645638955008
1345467629566361600
1345467405687017472
1345467365002244096
1345466981596749824
1345466960742670336
1345466754923958272
1345466615584989184
1345466228584960000
1345466205361090560
1345466165301305088
1345466122737508352
1345466110536273920
1345466099782062080
1345466094279131136
1345466064247926784
1345466027526778880
1345465918592339968
1345465897717264384
1345465815534071808
1345465800778539008
1345465759103905792
1345465747036893184
1345465462906368000
1345465407268933632
1345465194697404416
1345464723664498688
1345464659072217088
1345464627640086528
1345464617586331648
1345464579120250880
1345464500389114112
1345464489492312064
1345464473893675008
1345464462216744960
1345464427500470272
1345464381673504768
1345464344306446336
1345464292531953664
1345464279911305216
1345464202857750528
1345464176483958784
1345463735901675520
1345463684076875776
1345463647288631296
1345463641559199488
1345463600069095424
1345463540736532480
1345463506821410816
1345463491013042176
1345463476886646784
1345463464609906688
1345463404157427712
1345463391041810432
1345463356178706432
1345462118242529280
1345461845059108864
1345461099949404160
1345460598629404672
1345460456954146816
1345460438797061888
1345460427338166272
1345460396547845888
1345460338309935104
1345459785718767616
1345459476825071616
1345459466142101504
1345459426707255296
1345459411221934080
